series_id,label,year,period,periodName,value,date
SMU29000000000000001,Missouri - Total Nonfarm,2024,M02,February,2954.1,2024-02-01
SMU29000000000000001,Missouri - Total Nonfarm,2024,M01,January,2922.8,2024-01-01
SMU29000000000000001,Missouri - Total Nonfarm,2023,M12,December,2996.0,2023-12-01
SMU29000000000000001,Missouri - Total Nonfarm,2023,M11,November,2997.9,2023-11-01
SMU29000000000000001,Missouri - Total Nonfarm,2023,M10,October,2994.1,2023-10-01
SMU29000000000000001,Missouri - Total Nonfarm,2023,M09,September,2981.1,2023-09-01
SMU29000000000000001,Missouri - Total Nonfarm,2023,M08,August,2951.6,2023-08-01
SMU29000000000000001,Missouri - Total Nonfarm,2023,M07,July,2960.7,2023-07-01
SMU29000000000000001,Missouri - Total Nonfarm,2023,M06,June,2992.9,2023-06-01
SMU29000000000000001,Missouri - Total Nonfarm,2023,M05,May,2982.0,2023-05-01
SMU29000000000000001,Missouri - Total Nonfarm,2023,M04,April,2975.0,2023-04-01
SMU29000000000000001,Missouri - Total Nonfarm,2023,M03,March,2945.8,2023-03-01
SMU29000000000000001,Missouri - Total Nonfarm,2023,M02,February,2930.4,2023-02-01
SMU29000000000000001,Missouri - Total Nonfarm,2023,M01,January,2909.9,2023-01-01
SMU29000000000000001,Missouri - Total Nonfarm,2022,M12,December,2952.7,2022-12-01
SMU29000000000000001,Missouri - Total Nonfarm,2022,M11,November,2961.5,2022-11-01
SMU29000000000000001,Missouri - Total Nonfarm,2022,M10,October,2957.1,2022-10-01
SMU29000000000000001,Missouri - Total Nonfarm,2022,M09,September,2941.8,2022-09-01
SMU29000000000000001,Missouri - Total Nonfarm,2022,M08,August,2923.0,2022-08-01
SMU29000000000000001,Missouri - Total Nonfarm,2022,M07,July,2917.6,2022-07-01
SMU29000000000000001,Missouri - Total Nonfarm,2022,M06,June,2940.0,2022-06-01
SMU29000000000000001,Missouri - Total Nonfarm,2022,M05,May,2931.9,2022-05-01
SMU29000000000000001,Missouri - Total Nonfarm,2022,M04,April,2916.8,2022-04-01
SMU29000000000000001,Missouri - Total Nonfarm,2022,M03,March,2886.5,2022-03-01
SMU29000000000000001,Missouri - Total Nonfarm,2022,M02,February,2870.8,2022-02-01
SMU29000000000000001,Missouri - Total Nonfarm,2022,M01,January,2841.6,2022-01-01
SMU29000000000000001,Missouri - Total Nonfarm,2021,M12,December,2903.0,2021-12-01
SMU29000000000000001,Missouri - Total Nonfarm,2021,M11,November,2905.3,2021-11-01
SMU29000000000000001,Missouri - Total Nonfarm,2021,M10,October,2894.9,2021-10-01
SMU29000000000000001,Missouri - Total Nonfarm,2021,M09,September,2856.4,2021-09-01
SMU29000000000000001,Missouri - Total Nonfarm,2021,M08,August,2847.8,2021-08-01
SMU29000000000000001,Missouri - Total Nonfarm,2021,M07,July,2848.3,2021-07-01
SMU29000000000000001,Missouri - Total Nonfarm,2021,M06,June,2853.7,2021-06-01
SMU29000000000000001,Missouri - Total Nonfarm,2021,M05,May,2843.6,2021-05-01
SMU29000000000000001,Missouri - Total Nonfarm,2021,M04,April,2830.3,2021-04-01
SMU29000000000000001,Missouri - Total Nonfarm,2021,M03,March,2802.3,2021-03-01
SMU29000000000000001,Missouri - Total Nonfarm,2021,M02,February,2765.2,2021-02-01
SMU29000000000000001,Missouri - Total Nonfarm,2021,M01,January,2766.4,2021-01-01
SMU29000000000000001,Missouri - Total Nonfarm,2020,M12,December,2820.5,2020-12-01
SMU29000000000000001,Missouri - Total Nonfarm,2020,M11,November,2821.8,2020-11-01
SMU29000000000000001,Missouri - Total Nonfarm,2020,M10,October,2816.2,2020-10-01
SMU29000000000000001,Missouri - Total Nonfarm,2020,M09,September,2777.1,2020-09-01
SMU29000000000000001,Missouri - Total Nonfarm,2020,M08,August,2751.4,2020-08-01
SMU29000000000000001,Missouri - Total Nonfarm,2020,M07,July,2728.2,2020-07-01
SMU29000000000000001,Missouri - Total Nonfarm,2020,M06,June,2708.1,2020-06-01
SMU29000000000000001,Missouri - Total Nonfarm,2020,M05,May,2643.5,2020-05-01
SMU29000000000000001,Missouri - Total Nonfarm,2020,M04,April,2579.8,2020-04-01
SMU29000000000000001,Missouri - Total Nonfarm,2020,M03,March,2891.7,2020-03-01
SMU29000000000000001,Missouri - Total Nonfarm,2020,M02,February,2892.3,2020-02-01
SMU29000000000000001,Missouri - Total Nonfarm,2020,M01,January,2881.7,2020-01-01
SMU29000000000000001,Missouri - Total Nonfarm,2019,M12,December,2949.1,2019-12-01
SMU29000000000000001,Missouri - Total Nonfarm,2019,M11,November,2952.3,2019-11-01
SMU29000000000000001,Missouri - Total Nonfarm,2019,M10,October,2947.3,2019-10-01
SMU29000000000000001,Missouri - Total Nonfarm,2019,M09,September,2924.4,2019-09-01
SMU29000000000000001,Missouri - Total Nonfarm,2019,M08,August,2901.1,2019-08-01
SMU29000000000000001,Missouri - Total Nonfarm,2019,M07,July,2892.8,2019-07-01
SMU29000000000000001,Missouri - Total Nonfarm,2019,M06,June,2929.7,2019-06-01
SMU29000000000000001,Missouri - Total Nonfarm,2019,M05,May,2936.2,2019-05-01
SMU29000000000000001,Missouri - Total Nonfarm,2019,M04,April,2925.2,2019-04-01
SMU29000000000000001,Missouri - Total Nonfarm,2019,M03,March,2886.8,2019-03-01
SMU29000000000000001,Missouri - Total Nonfarm,2019,M02,February,2870.3,2019-02-01
SMU29000000000000001,Missouri - Total Nonfarm,2019,M01,January,2859.5,2019-01-01
SMU29000000000000001,Missouri - Total Nonfarm,2018,M12,December,2918.1,2018-12-01
SMU29000000000000001,Missouri - Total Nonfarm,2018,M11,November,2923.7,2018-11-01
SMU29000000000000001,Missouri - Total Nonfarm,2018,M10,October,2922.3,2018-10-01
SMU29000000000000001,Missouri - Total Nonfarm,2018,M09,September,2905.7,2018-09-01
SMU29000000000000001,Missouri - Total Nonfarm,2018,M08,August,2883.8,2018-08-01
SMU29000000000000001,Missouri - Total Nonfarm,2018,M07,July,2872.7,2018-07-01
SMU29000000000000001,Missouri - Total Nonfarm,2018,M06,June,2918.3,2018-06-01
SMU29000000000000001,Missouri - Total Nonfarm,2018,M05,May,2910.9,2018-05-01
SMU29000000000000001,Missouri - Total Nonfarm,2018,M04,April,2899.7,2018-04-01
SMU29000000000000001,Missouri - Total Nonfarm,2018,M03,March,2871.8,2018-03-01
SMU29000000000000001,Missouri - Total Nonfarm,2018,M02,February,2851.2,2018-02-01
SMU29000000000000001,Missouri - Total Nonfarm,2018,M01,January,2833.6,2018-01-01
SMU29000000000000001,Missouri - Total Nonfarm,2017,M12,December,2905.3,2017-12-01
SMU29000000000000001,Missouri - Total Nonfarm,2017,M11,November,2908.2,2017-11-01
SMU29000000000000001,Missouri - Total Nonfarm,2017,M10,October,2902.6,2017-10-01
SMU29000000000000001,Missouri - Total Nonfarm,2017,M09,September,2894.6,2017-09-01
SMU29000000000000001,Missouri - Total Nonfarm,2017,M08,August,2866.1,2017-08-01
SMU29000000000000001,Missouri - Total Nonfarm,2017,M07,July,2854.2,2017-07-01
SMU29000000000000001,Missouri - Total Nonfarm,2017,M06,June,2905.4,2017-06-01
SMU29000000000000001,Missouri - Total Nonfarm,2017,M05,May,2902.6,2017-05-01
SMU29000000000000001,Missouri - Total Nonfarm,2017,M04,April,2891.5,2017-04-01
SMU29000000000000001,Missouri - Total Nonfarm,2017,M03,March,2859.5,2017-03-01
SMU29000000000000001,Missouri - Total Nonfarm,2017,M02,February,2843.3,2017-02-01
SMU29000000000000001,Missouri - Total Nonfarm,2017,M01,January,2820.6,2017-01-01
SMU29000000000000001,Missouri - Total Nonfarm,2016,M12,December,2881.3,2016-12-01
SMU29000000000000001,Missouri - Total Nonfarm,2016,M11,November,2887.8,2016-11-01
SMU29000000000000001,Missouri - Total Nonfarm,2016,M10,October,2888.9,2016-10-01
SMU29000000000000001,Missouri - Total Nonfarm,2016,M09,September,2876.2,2016-09-01
SMU29000000000000001,Missouri - Total Nonfarm,2016,M08,August,2845.8,2016-08-01
SMU29000000000000001,Missouri - Total Nonfarm,2016,M07,July,2831.3,2016-07-01
SMU29000000000000001,Missouri - Total Nonfarm,2016,M06,June,2874.6,2016-06-01
SMU29000000000000001,Missouri - Total Nonfarm,2016,M05,May,2877.1,2016-05-01
SMU29000000000000001,Missouri - Total Nonfarm,2016,M04,April,2868.7,2016-04-01
SMU29000000000000001,Missouri - Total Nonfarm,2016,M03,March,2824.0,2016-03-01
SMU29000000000000001,Missouri - Total Nonfarm,2016,M02,February,2800.7,2016-02-01
SMU29000000000000001,Missouri - Total Nonfarm,2016,M01,January,2785.7,2016-01-01
SMU29000000000000001,Missouri - Total Nonfarm,2015,M12,December,2855.4,2015-12-01
SMU29000000000000001,Missouri - Total Nonfarm,2015,M11,November,2855.9,2015-11-01
SMU29000000000000001,Missouri - Total Nonfarm,2015,M10,October,2850.6,2015-10-01
SMU29000000000000001,Missouri - Total Nonfarm,2015,M09,September,2829.5,2015-09-01
SMU29000000000000001,Missouri - Total Nonfarm,2015,M08,August,2803.4,2015-08-01
SMU29000000000000001,Missouri - Total Nonfarm,2015,M07,July,2794.1,2015-07-01
SMU29000000000000001,Missouri - Total Nonfarm,2015,M06,June,2832.4,2015-06-01
SMU29000000000000001,Missouri - Total Nonfarm,2015,M05,May,2841.9,2015-05-01
SMU29000000000000001,Missouri - Total Nonfarm,2015,M04,April,2818.9,2015-04-01
SMU29000000000000001,Missouri - Total Nonfarm,2015,M03,March,2769.4,2015-03-01
SMU29000000000000001,Missouri - Total Nonfarm,2015,M02,February,2750.4,2015-02-01
SMU29000000000000001,Missouri - Total Nonfarm,2015,M01,January,2734.0,2015-01-01
SMU29000000000000001,Missouri - Total Nonfarm,2014,M12,December,2793.8,2014-12-01
SMU29000000000000001,Missouri - Total Nonfarm,2014,M11,November,2794.4,2014-11-01
SMU29000000000000001,Missouri - Total Nonfarm,2014,M10,October,2791.8,2014-10-01
SMU29000000000000001,Missouri - Total Nonfarm,2014,M09,September,2769.3,2014-09-01
SMU29000000000000001,Missouri - Total Nonfarm,2014,M08,August,2746.7,2014-08-01
SMU29000000000000001,Missouri - Total Nonfarm,2014,M07,July,2725.6,2014-07-01
SMU29000000000000001,Missouri - Total Nonfarm,2014,M06,June,2771.2,2014-06-01
SMU29000000000000001,Missouri - Total Nonfarm,2014,M05,May,2786.8,2014-05-01
SMU29000000000000001,Missouri - Total Nonfarm,2014,M04,April,2767.5,2014-04-01
SMU29000000000000001,Missouri - Total Nonfarm,2014,M03,March,2718.5,2014-03-01
SMU29000000000000001,Missouri - Total Nonfarm,2014,M02,February,2695.0,2014-02-01
SMU29000000000000001,Missouri - Total Nonfarm,2014,M01,January,2676.9,2014-01-01
SMU29000000000000001,Missouri - Total Nonfarm,2013,M12,December,2752.7,2013-12-01
SMU29000000000000001,Missouri - Total Nonfarm,2013,M11,November,2759.2,2013-11-01
SMU29000000000000001,Missouri - Total Nonfarm,2013,M10,October,2757.0,2013-10-01
SMU29000000000000001,Missouri - Total Nonfarm,2013,M09,September,2742.3,2013-09-01
SMU29000000000000001,Missouri - Total Nonfarm,2013,M08,August,2713.3,2013-08-01
SMU29000000000000001,Missouri - Total Nonfarm,2013,M07,July,2693.3,2013-07-01
SMU29000000000000001,Missouri - Total Nonfarm,2013,M06,June,2742.7,2013-06-01
SMU29000000000000001,Missouri - Total Nonfarm,2013,M05,May,2753.9,2013-05-01
SMU29000000000000001,Missouri - Total Nonfarm,2013,M04,April,2734.4,2013-04-01
SMU29000000000000001,Missouri - Total Nonfarm,2013,M03,March,2699.6,2013-03-01
SMU29000000000000001,Missouri - Total Nonfarm,2013,M02,February,2678.2,2013-02-01
SMU29000000000000001,Missouri - Total Nonfarm,2013,M01,January,2661.4,2013-01-01
SMU29000000000000001,Missouri - Total Nonfarm,2012,M12,December,2730.4,2012-12-01
SMU29000000000000001,Missouri - Total Nonfarm,2012,M11,November,2732.7,2012-11-01
SMU29000000000000001,Missouri - Total Nonfarm,2012,M10,October,2726.9,2012-10-01
SMU29000000000000001,Missouri - Total Nonfarm,2012,M09,September,2713.5,2012-09-01
SMU29000000000000001,Missouri - Total Nonfarm,2012,M08,August,2684.6,2012-08-01
SMU29000000000000001,Missouri - Total Nonfarm,2012,M07,July,2666.7,2012-07-01
SMU29000000000000001,Missouri - Total Nonfarm,2012,M06,June,2715.2,2012-06-01
SMU29000000000000001,Missouri - Total Nonfarm,2012,M05,May,2724.4,2012-05-01
SMU29000000000000001,Missouri - Total Nonfarm,2012,M04,April,2706.7,2012-04-01
SMU29000000000000001,Missouri - Total Nonfarm,2012,M03,March,2681.0,2012-03-01
SMU29000000000000001,Missouri - Total Nonfarm,2012,M02,February,2651.3,2012-02-01
SMU29000000000000001,Missouri - Total Nonfarm,2012,M01,January,2640.0,2012-01-01
SMU29000000000000001,Missouri - Total Nonfarm,2011,M12,December,2705.5,2011-12-01
SMU29000000000000001,Missouri - Total Nonfarm,2011,M11,November,2706.2,2011-11-01
SMU29000000000000001,Missouri - Total Nonfarm,2011,M10,October,2703.2,2011-10-01
SMU29000000000000001,Missouri - Total Nonfarm,2011,M09,September,2700.8,2011-09-01
SMU29000000000000001,Missouri - Total Nonfarm,2011,M08,August,2663.4,2011-08-01
SMU29000000000000001,Missouri - Total Nonfarm,2011,M07,July,2653.5,2011-07-01
SMU29000000000000001,Missouri - Total Nonfarm,2011,M06,June,2696.8,2011-06-01
SMU29000000000000001,Missouri - Total Nonfarm,2011,M05,May,2711.5,2011-05-01
SMU29000000000000001,Missouri - Total Nonfarm,2011,M04,April,2699.9,2011-04-01
SMU29000000000000001,Missouri - Total Nonfarm,2011,M03,March,2659.6,2011-03-01
SMU29000000000000001,Missouri - Total Nonfarm,2011,M02,February,2624.6,2011-02-01
SMU29000000000000001,Missouri - Total Nonfarm,2011,M01,January,2619.2,2011-01-01
SMU29000000000000001,Missouri - Total Nonfarm,2010,M12,December,2690.1,2010-12-01
SMU29000000000000001,Missouri - Total Nonfarm,2010,M11,November,2695.0,2010-11-01
SMU29000000000000001,Missouri - Total Nonfarm,2010,M10,October,2696.4,2010-10-01
SMU29000000000000001,Missouri - Total Nonfarm,2010,M09,September,2687.2,2010-09-01
SMU29000000000000001,Missouri - Total Nonfarm,2010,M08,August,2664.9,2010-08-01
SMU29000000000000001,Missouri - Total Nonfarm,2010,M07,July,2635.8,2010-07-01
SMU29000000000000001,Missouri - Total Nonfarm,2010,M06,June,2686.7,2010-06-01
SMU29000000000000001,Missouri - Total Nonfarm,2010,M05,May,2702.5,2010-05-01
SMU29000000000000001,Missouri - Total Nonfarm,2010,M04,April,2685.2,2010-04-01
SMU29000000000000001,Missouri - Total Nonfarm,2010,M03,March,2651.4,2010-03-01
SMU29000000000000001,Missouri - Total Nonfarm,2010,M02,February,2621.5,2010-02-01
SMU29000000000000001,Missouri - Total Nonfarm,2010,M01,January,2610.1,2010-01-01
SMU30000000000000001,Montana - Total Nonfarm,2024,M12,December,525.0,2024-12-01
SMU30000000000000001,Montana - Total Nonfarm,2024,M11,November,523.4,2024-11-01
SMU30000000000000001,Montana - Total Nonfarm,2024,M10,October,526.4,2024-10-01
SMU30000000000000001,Montana - Total Nonfarm,2024,M09,September,531.3,2024-09-01
SMU30000000000000001,Montana - Total Nonfarm,2024,M08,August,536.4,2024-08-01
SMU30000000000000001,Montana - Total Nonfarm,2024,M07,July,535.0,2024-07-01
SMU30000000000000001,Montana - Total Nonfarm,2024,M06,June,540.3,2024-06-01
SMU30000000000000001,Montana - Total Nonfarm,2024,M05,May,531.7,2024-05-01
SMU30000000000000001,Montana - Total Nonfarm,2024,M04,April,522.9,2024-04-01
SMU30000000000000001,Montana - Total Nonfarm,2024,M03,March,515.0,2024-03-01
SMU30000000000000001,Montana - Total Nonfarm,2024,M02,February,511.6,2024-02-01
SMU30000000000000001,Montana - Total Nonfarm,2024,M01,January,508.6,2024-01-01
SMU30000000000000001,Montana - Total Nonfarm,2023,M12,December,521.7,2023-12-01
SMU30000000000000001,Montana - Total Nonfarm,2023,M11,November,519.1,2023-11-01
SMU30000000000000001,Montana - Total Nonfarm,2023,M10,October,522.6,2023-10-01
SMU30000000000000001,Montana - Total Nonfarm,2023,M09,September,523.8,2023-09-01
SMU30000000000000001,Montana - Total Nonfarm,2023,M08,August,527.5,2023-08-01
SMU30000000000000001,Montana - Total Nonfarm,2023,M07,July,525.3,2023-07-01
SMU30000000000000001,Montana - Total Nonfarm,2023,M06,June,531.5,2023-06-01
SMU30000000000000001,Montana - Total Nonfarm,2023,M05,May,522.3,2023-05-01
SMU30000000000000001,Montana - Total Nonfarm,2023,M04,April,516.2,2023-04-01
SMU30000000000000001,Montana - Total Nonfarm,2023,M03,March,509.9,2023-03-01
SMU30000000000000001,Montana - Total Nonfarm,2023,M02,February,507.8,2023-02-01
SMU30000000000000001,Montana - Total Nonfarm,2023,M01,January,505.3,2023-01-01
SMU30000000000000001,Montana - Total Nonfarm,2022,M12,December,513.1,2022-12-01
SMU30000000000000001,Montana - Total Nonfarm,2022,M11,November,511.5,2022-11-01
SMU30000000000000001,Montana - Total Nonfarm,2022,M10,October,515.2,2022-10-01
SMU30000000000000001,Montana - Total Nonfarm,2022,M09,September,517.0,2022-09-01
SMU30000000000000001,Montana - Total Nonfarm,2022,M08,August,519.3,2022-08-01
SMU30000000000000001,Montana - Total Nonfarm,2022,M07,July,518.6,2022-07-01
SMU30000000000000001,Montana - Total Nonfarm,2022,M06,June,517.6,2022-06-01
SMU30000000000000001,Montana - Total Nonfarm,2022,M05,May,510.9,2022-05-01
SMU30000000000000001,Montana - Total Nonfarm,2022,M04,April,505.0,2022-04-01
SMU30000000000000001,Montana - Total Nonfarm,2022,M03,March,498.8,2022-03-01
SMU30000000000000001,Montana - Total Nonfarm,2022,M02,February,496.2,2022-02-01
SMU30000000000000001,Montana - Total Nonfarm,2022,M01,January,489.9,2022-01-01
SMU30000000000000001,Montana - Total Nonfarm,2021,M12,December,501.8,2021-12-01
SMU30000000000000001,Montana - Total Nonfarm,2021,M11,November,498.3,2021-11-01
SMU30000000000000001,Montana - Total Nonfarm,2021,M10,October,500.5,2021-10-01
SMU30000000000000001,Montana - Total Nonfarm,2021,M09,September,498.6,2021-09-01
SMU30000000000000001,Montana - Total Nonfarm,2021,M08,August,499.7,2021-08-01
SMU30000000000000001,Montana - Total Nonfarm,2021,M07,July,498.7,2021-07-01
SMU30000000000000001,Montana - Total Nonfarm,2021,M06,June,501.8,2021-06-01
SMU30000000000000001,Montana - Total Nonfarm,2021,M05,May,493.7,2021-05-01
SMU30000000000000001,Montana - Total Nonfarm,2021,M04,April,486.2,2021-04-01
SMU30000000000000001,Montana - Total Nonfarm,2021,M03,March,479.0,2021-03-01
SMU30000000000000001,Montana - Total Nonfarm,2021,M02,February,473.4,2021-02-01
SMU30000000000000001,Montana - Total Nonfarm,2021,M01,January,470.8,2021-01-01
SMU30000000000000001,Montana - Total Nonfarm,2020,M12,December,480.1,2020-12-01
SMU30000000000000001,Montana - Total Nonfarm,2020,M11,November,477.1,2020-11-01
SMU30000000000000001,Montana - Total Nonfarm,2020,M10,October,481.6,2020-10-01
SMU30000000000000001,Montana - Total Nonfarm,2020,M09,September,479.2,2020-09-01
SMU30000000000000001,Montana - Total Nonfarm,2020,M08,August,474.7,2020-08-01
SMU30000000000000001,Montana - Total Nonfarm,2020,M07,July,470.9,2020-07-01
SMU30000000000000001,Montana - Total Nonfarm,2020,M06,June,468.9,2020-06-01
SMU30000000000000001,Montana - Total Nonfarm,2020,M05,May,453.0,2020-05-01
SMU30000000000000001,Montana - Total Nonfarm,2020,M04,April,423.1,2020-04-01
SMU30000000000000001,Montana - Total Nonfarm,2020,M03,March,478.7,2020-03-01
SMU30000000000000001,Montana - Total Nonfarm,2020,M02,February,478.6,2020-02-01
SMU30000000000000001,Montana - Total Nonfarm,2020,M01,January,477.1,2020-01-01
SMU30000000000000001,Montana - Total Nonfarm,2019,M12,December,487.2,2019-12-01
SMU30000000000000001,Montana - Total Nonfarm,2019,M11,November,486.3,2019-11-01
SMU30000000000000001,Montana - Total Nonfarm,2019,M10,October,489.8,2019-10-01
SMU30000000000000001,Montana - Total Nonfarm,2019,M09,September,490.7,2019-09-01
SMU30000000000000001,Montana - Total Nonfarm,2019,M08,August,493.6,2019-08-01
SMU30000000000000001,Montana - Total Nonfarm,2019,M07,July,492.0,2019-07-01
SMU30000000000000001,Montana - Total Nonfarm,2019,M06,June,492.8,2019-06-01
SMU30000000000000001,Montana - Total Nonfarm,2019,M05,May,488.3,2019-05-01
SMU30000000000000001,Montana - Total Nonfarm,2019,M04,April,479.7,2019-04-01
SMU30000000000000001,Montana - Total Nonfarm,2019,M03,March,472.1,2019-03-01
SMU30000000000000001,Montana - Total Nonfarm,2019,M02,February,470.9,2019-02-01
SMU30000000000000001,Montana - Total Nonfarm,2019,M01,January,470.5,2019-01-01
SMU30000000000000001,Montana - Total Nonfarm,2018,M12,December,482.3,2018-12-01
SMU30000000000000001,Montana - Total Nonfarm,2018,M11,November,480.8,2018-11-01
SMU30000000000000001,Montana - Total Nonfarm,2018,M10,October,483.0,2018-10-01
SMU30000000000000001,Montana - Total Nonfarm,2018,M09,September,484.5,2018-09-01
SMU30000000000000001,Montana - Total Nonfarm,2018,M08,August,486.8,2018-08-01
SMU30000000000000001,Montana - Total Nonfarm,2018,M07,July,485.6,2018-07-01
SMU30000000000000001,Montana - Total Nonfarm,2018,M06,June,488.8,2018-06-01
SMU30000000000000001,Montana - Total Nonfarm,2018,M05,May,482.1,2018-05-01
SMU30000000000000001,Montana - Total Nonfarm,2018,M04,April,473.3,2018-04-01
SMU30000000000000001,Montana - Total Nonfarm,2018,M03,March,468.4,2018-03-01
SMU30000000000000001,Montana - Total Nonfarm,2018,M02,February,465.4,2018-02-01
SMU30000000000000001,Montana - Total Nonfarm,2018,M01,January,463.8,2018-01-01
SMU30000000000000001,Montana - Total Nonfarm,2017,M12,December,474.2,2017-12-01
SMU30000000000000001,Montana - Total Nonfarm,2017,M11,November,473.1,2017-11-01
SMU30000000000000001,Montana - Total Nonfarm,2017,M10,October,476.9,2017-10-01
SMU30000000000000001,Montana - Total Nonfarm,2017,M09,September,478.8,2017-09-01
SMU30000000000000001,Montana - Total Nonfarm,2017,M08,August,480.7,2017-08-01
SMU30000000000000001,Montana - Total Nonfarm,2017,M07,July,479.5,2017-07-01
SMU30000000000000001,Montana - Total Nonfarm,2017,M06,June,482.7,2017-06-01
SMU30000000000000001,Montana - Total Nonfarm,2017,M05,May,477.0,2017-05-01
SMU30000000000000001,Montana - Total Nonfarm,2017,M04,April,469.9,2017-04-01
SMU30000000000000001,Montana - Total Nonfarm,2017,M03,March,463.6,2017-03-01
SMU30000000000000001,Montana - Total Nonfarm,2017,M02,February,459.8,2017-02-01
SMU30000000000000001,Montana - Total Nonfarm,2017,M01,January,457.9,2017-01-01
SMU30000000000000001,Montana - Total Nonfarm,2016,M12,December,468.9,2016-12-01
SMU30000000000000001,Montana - Total Nonfarm,2016,M11,November,469.5,2016-11-01
SMU30000000000000001,Montana - Total Nonfarm,2016,M10,October,471.9,2016-10-01
SMU30000000000000001,Montana - Total Nonfarm,2016,M09,September,474.9,2016-09-01
SMU30000000000000001,Montana - Total Nonfarm,2016,M08,August,475.4,2016-08-01
SMU30000000000000001,Montana - Total Nonfarm,2016,M07,July,474.4,2016-07-01
SMU30000000000000001,Montana - Total Nonfarm,2016,M06,June,476.6,2016-06-01
SMU30000000000000001,Montana - Total Nonfarm,2016,M05,May,471.4,2016-05-01
SMU30000000000000001,Montana - Total Nonfarm,2016,M04,April,465.2,2016-04-01
SMU30000000000000001,Montana - Total Nonfarm,2016,M03,March,459.3,2016-03-01
SMU30000000000000001,Montana - Total Nonfarm,2016,M02,February,455.9,2016-02-01
SMU30000000000000001,Montana - Total Nonfarm,2016,M01,January,452.6,2016-01-01
SMU30000000000000001,Montana - Total Nonfarm,2015,M12,December,466.0,2015-12-01
SMU30000000000000001,Montana - Total Nonfarm,2015,M11,November,464.9,2015-11-01
SMU30000000000000001,Montana - Total Nonfarm,2015,M10,October,468.5,2015-10-01
SMU30000000000000001,Montana - Total Nonfarm,2015,M09,September,468.2,2015-09-01
SMU30000000000000001,Montana - Total Nonfarm,2015,M08,August,469.5,2015-08-01
SMU30000000000000001,Montana - Total Nonfarm,2015,M07,July,468.8,2015-07-01
SMU30000000000000001,Montana - Total Nonfarm,2015,M06,June,469.3,2015-06-01
SMU30000000000000001,Montana - Total Nonfarm,2015,M05,May,464.6,2015-05-01
SMU30000000000000001,Montana - Total Nonfarm,2015,M04,April,458.7,2015-04-01
SMU30000000000000001,Montana - Total Nonfarm,2015,M03,March,452.7,2015-03-01
SMU30000000000000001,Montana - Total Nonfarm,2015,M02,February,448.9,2015-02-01
SMU30000000000000001,Montana - Total Nonfarm,2015,M01,January,444.9,2015-01-01
SMU30000000000000001,Montana - Total Nonfarm,2014,M12,December,454.7,2014-12-01
SMU30000000000000001,Montana - Total Nonfarm,2014,M11,November,452.7,2014-11-01
SMU30000000000000001,Montana - Total Nonfarm,2014,M10,October,457.4,2014-10-01
SMU30000000000000001,Montana - Total Nonfarm,2014,M09,September,460.3,2014-09-01
SMU30000000000000001,Montana - Total Nonfarm,2014,M08,August,462.5,2014-08-01
SMU30000000000000001,Montana - Total Nonfarm,2014,M07,July,461.5,2014-07-01
SMU30000000000000001,Montana - Total Nonfarm,2014,M06,June,462.0,2014-06-01
SMU30000000000000001,Montana - Total Nonfarm,2014,M05,May,456.2,2014-05-01
SMU30000000000000001,Montana - Total Nonfarm,2014,M04,April,449.1,2014-04-01
SMU30000000000000001,Montana - Total Nonfarm,2014,M03,March,442.7,2014-03-01
SMU30000000000000001,Montana - Total Nonfarm,2014,M02,February,441.1,2014-02-01
SMU30000000000000001,Montana - Total Nonfarm,2014,M01,January,437.8,2014-01-01
SMU30000000000000001,Montana - Total Nonfarm,2013,M12,December,450.8,2013-12-01
SMU30000000000000001,Montana - Total Nonfarm,2013,M11,November,450.9,2013-11-01
SMU30000000000000001,Montana - Total Nonfarm,2013,M10,October,454.6,2013-10-01
SMU30000000000000001,Montana - Total Nonfarm,2013,M09,September,455.7,2013-09-01
SMU30000000000000001,Montana - Total Nonfarm,2013,M08,August,457.1,2013-08-01
SMU30000000000000001,Montana - Total Nonfarm,2013,M07,July,454.2,2013-07-01
SMU30000000000000001,Montana - Total Nonfarm,2013,M06,June,456.6,2013-06-01
SMU30000000000000001,Montana - Total Nonfarm,2013,M05,May,452.5,2013-05-01
SMU30000000000000001,Montana - Total Nonfarm,2013,M04,April,444.5,2013-04-01
SMU30000000000000001,Montana - Total Nonfarm,2013,M03,March,438.6,2013-03-01
SMU30000000000000001,Montana - Total Nonfarm,2013,M02,February,435.5,2013-02-01
SMU30000000000000001,Montana - Total Nonfarm,2013,M01,January,432.4,2013-01-01
SMU30000000000000001,Montana - Total Nonfarm,2012,M12,December,443.7,2012-12-01
SMU30000000000000001,Montana - Total Nonfarm,2012,M11,November,443.1,2012-11-01
SMU30000000000000001,Montana - Total Nonfarm,2012,M10,October,447.0,2012-10-01
SMU30000000000000001,Montana - Total Nonfarm,2012,M09,September,449.8,2012-09-01
SMU30000000000000001,Montana - Total Nonfarm,2012,M08,August,450.1,2012-08-01
SMU30000000000000001,Montana - Total Nonfarm,2012,M07,July,448.3,2012-07-01
SMU30000000000000001,Montana - Total Nonfarm,2012,M06,June,448.4,2012-06-01
SMU30000000000000001,Montana - Total Nonfarm,2012,M05,May,443.5,2012-05-01
SMU30000000000000001,Montana - Total Nonfarm,2012,M04,April,434.5,2012-04-01
SMU30000000000000001,Montana - Total Nonfarm,2012,M03,March,427.8,2012-03-01
